ID,Type,UGS,"GTIN, UPC, EAN ou ISBN",Nom,Publié,"Mis en avant ?","Visibilité dans le catalogue","Description courte",Description,"Date de début de promo","Date de fin de promo","État de la TVA","Classe de TVA","En stock ?",Stock,"Montant de stock faible","Autoriser les commandes de produits en rupture ?","Vendre individuellement ?","Poids (g)","Longueur (cm)","Largeur (cm)","Hauteur (cm)","Autoriser les avis clients ?","Note de commande","Tarif promo","Tarif régulier",Catégories,Étiquettes,"Classe d’expédition",Images,"Limite de téléchargement","Jours d’expiration du téléchargement",Parent,"Groupes de produits","Produits suggérés","Ventes croisées","URL externe","Libellé du bouton",Position,Marques
18349,simple,,,"Listerine Fraicheur sans alcool 250ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,23.29,34.94,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Listerine-Fraicheur-sans-alcool-250ml.webp,,,,,,,,,0,Listerine
18350,simple,,,"Maelys Selenium 60gelues",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,187.00,280.50,"Compléments Alimentaires, Compléments Alimentaires > Immunité & Défenses Naturelles",,,https://paralbl.ma/wp-content/uploads/2026/03/Maelys-Selenium-60gelues.webp,,,,,,,,,0,MAELYS
18351,simple,,,"Maelys Zinc 30gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,93.00,139.50,"Compléments Alimentaires > Beauté de peau, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Maelys-Zinc-30gelules.jpg,,,,,,,,,0,MAELYS
18352,simple,,,"Maelys Zinc 60gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,153.00,229.50,"Compléments Alimentaires, Compléments Alimentaires > Immunité & Défenses Naturelles",,,https://paralbl.ma/wp-content/uploads/2026/03/Maelys-Zinc-60gelules.jpeg,,,,,,,,,0,MAELYS
18353,simple,,,"Marie rose lotion anti-poux 100ML",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,140.00,210.00,"Santé & Bien être > Anti-poux, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Marie-rose-lotion-anti-poux-100ML.jpg,,,,,,,,,0,"Marie rose"
18354,simple,,,"Marie rose shamp anti-poux",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,77.00,115.50,"Santé & Bien être > Anti-poux, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Marie-rose-shamp-anti-poux.webp,,,,,,,,,0,"Marie rose"
18355,simple,,,"Maviderma Mousse Nettoyant Eclaircissante 150ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,229.00,343.50,"Visage > Nettoyants & Démaquillants, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Maviderma-Mousse-Nettoyant-Eclaircissante-150ml.webp,,,,,,,,,0,Maviderma
18356,simple,,,"Mccosmetics Sun block cream 50+ 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,199.00,298.50,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Mccosmetics-Sun-block-cream-50-50ml.webp,,,,,,,,,0,Mccosmetics
18357,simple,,,"MDC Hydrating Facial Cleanser 150ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,110.00,165.00,"Visage > Nettoyants & Démaquillants, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/MDC-Hydrating-Facial-Cleanser-150ml.webp,,,,,,,,,0,MDC
18358,simple,,,"Menopace 30 capsules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,132.30,198.45,"Compléments Alimentaires, Compléments Alimentaires > Santé Femme",,,https://paralbl.ma/wp-content/uploads/2026/03/Menopace-30-capsules.avif,,,,,,,,,0,Vitabiotics
18359,simple,,,"Mgd Biomega 3 90 capsules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,110.00,165.00,"Compléments Alimentaires > Cardiovasculaire, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-Biomega-3-90-capsules.webp,,,,,,,,,0,Mgd
18360,simple,,,"Mgd chrom 60gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,120.00,180.00,"Compléments Alimentaires > Cardiovasculaire, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-chrom-60gelules.webp,,,,,,,,,0,Mgd
18361,simple,,,"Mgd collagene marin 90 gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,110.00,165.00,"Compléments Alimentaires > Beauté de peau, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-collagene-marin-90-gelules.webp,,,,,,,,,0,Mgd
18362,simple,,,"Mgd Foie De Morue 140 Cap",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,125.00,187.50,"Compléments Alimentaires > Articulations, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-Foie-De-Morue-140-Cap.jpg,,,,,,,,,0,Mgd
18363,simple,,,"Mgd Gelee Royale Pollen 90gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,140.00,210.00,"Compléments Alimentaires, Compléments Alimentaires > Immunité & Défenses Naturelles",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-Gelee-Royale-Pollen-90gelules.webp,,,,,,,,,0,Mgd
18364,simple,,,"Mgd Nopal 120 Gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,90.00,135.00,"Compléments Alimentaires, Compléments Alimentaires > Minceur",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-Nopal-120-Gelules.webp,,,,,,,,,0,Mgd
18365,simple,,,"Mgd Propolis 120gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,150.00,225.00,"Compléments Alimentaires, Compléments Alimentaires > Immunité & Défenses Naturelles",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-Propolis-120gelules.webp,,,,,,,,,0,Mgd
18366,simple,,,"Mgd Silicium organique flacon 500ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,110.00,165.00,"Compléments Alimentaires, Compléments Alimentaires > Immunité & Défenses Naturelles",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-Silicium-organique-flacon-500ml.jpg,,,,,,,,,0,Mgd
18367,simple,,,"Mgd Zinc+ B6  60 gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,102.00,153.00,"Compléments Alimentaires, Compléments Alimentaires > Immunité & Défenses Naturelles",,,https://paralbl.ma/wp-content/uploads/2026/03/Mgd-Zinc-B6-60-gelules.webp,,,,,,,,,0,Mgd
18368,simple,,,"Midal E Vitamine E pure 30caps",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,100.10,150.15,"Compléments Alimentaires > Cardiovasculaire, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Midal-E-Vitamine-E-pure-30caps.jpg,,,,,,,,,0,Midal
18369,simple,,,Molutrex,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,147.00,220.50,"Corps, Corps > Soin Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Molutrex.jpg,,,,,,,,,0,ACM
18370,simple,,,"Mycogel 150Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,140.82,211.23,"Corps, Corps > Nettoyant Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Mycogel-150Ml.jpg,,,,,,,,,0,Biorga
18371,simple,,,"Nature Soin Amandes Douces",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,24.50,36.75,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Amandes-Douces.webp,,,,,,,,,0,Naturesoin
18372,simple,,,"Nature Soin Avocat",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,36.66,54.99,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Avocat.jpg,,,,,,,,,0,Naturesoin
18373,simple,,,"Nature Soin Beaute A La Rose",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.50,53.25,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Beaute-A-La-Rose.jpg,,,,,,,,,0,Naturesoin
18374,simple,,,"Nature Soin Coco",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,30.27,45.40,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Coco.jpg,,,,,,,,,0,Naturesoin
18375,simple,,,"Nature Soin Creme Depilatoire Avocat 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,23.67,35.51,"Corps, Corps > Hygiène",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Creme-Depilatoire-Avocat-50ml.webp,,,,,,,,,0,Naturesoin
18376,simple,,,"Nature Soin Creme Protectrice Desodorisante 30ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,30.00,45.00,"Corps, Corps > Hygiène",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Creme-Protectrice-Desodorisante-30ml.png,,,,,,,,,0,Naturesoin
18377,simple,,,"Nature Soin Essentielle Lavande",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,88.00,132.00,"Santé & Bien être > Huiles Essentielles, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Essentielle-Lavande.webp,,,,,,,,,0,Naturesoin
18378,simple,,,"Nature Soin Essentielle Romarin",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,46.00,69.00,"Santé & Bien être > Huiles Essentielles, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Essentielle-Romarin.webp,,,,,,,,,0,Naturesoin
18379,simple,,,"Nature Soin Glycerine",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,26.31,39.46,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Glycerine.jpg,,,,,,,,,0,Naturesoin
18380,simple,,,"Nature Soin Jojoba",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,47.96,71.94,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Jojoba.webp,,,,,,,,,0,Naturesoin
18381,simple,,,"Nature Soin Lavande",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.00,52.50,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Lavande.jpg,,,,,,,,,0,Naturesoin
18382,simple,,,"Nature Soin Ricin",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,23.00,34.50,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Ricin.webp,,,,,,,,,0,Naturesoin
18383,simple,,,"Nature Soin Romarin 50Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,32.07,48.10,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Romarin-50Ml.webp,,,,,,,,,0,Naturesoin
18384,simple,,,"Nature Soin Sesame",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,31.00,46.50,"Santé & Bien être > Huiles Végétales, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Sesame.webp,,,,,,,,,0,Naturesoin
18385,simple,,,"Nature Soin Vaseline /1Kg",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,70.10,105.15,"Corps, Corps > Hydratation Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Vaseline-1Kg.webp,,,,,,,,,0,Naturesoin
18386,simple,,,"Nature Soin Vaseline 450 G",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,36.48,54.72,"Corps, Corps > Hydratation Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Vaseline-450-G.jpg,,,,,,,,,0,Naturesoin
18387,simple,,,"Nature Soin Vaseline nature 120Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,15.00,22.50,"Corps, Corps > Hydratation Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Vaseline-nature-120Ml.webp,,,,,,,,,0,Naturesoin
18388,simple,,,"Nature Soin Vaseline Pur 50Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,12.50,18.75,"Corps, Corps > Hydratation Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Vaseline-Pur-50Ml.webp,,,,,,,,,0,Naturesoin
18389,simple,,,"Nature Soin Vasline nature Tube 45G",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,11.60,17.40,"Corps, Corps > Hydratation Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Nature-Soin-Vasline-nature-Tube-45G.webp,,,,,,,,,0,Naturesoin
18390,simple,,,"Neutrogena Creme Main sans Parfum 50 ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,23.90,35.85,"Corps, Corps > Soin Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Neutrogena-Creme-Main-sans-Parfum-50-ml.jpeg,,,,,,,,,0,Neutrogena
18391,simple,,,"Neutrogena Creme Mains originale 50 ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,23.90,35.85,"Corps, Corps > Soin Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Neutrogena-Creme-Mains-originale-50-ml.jpg,,,,,,,,,0,Neutrogena
18392,simple,,,"New Derm Creme Emolliente 250ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,156.00,234.00,"Corps, Corps > Hydratation Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/New-Derm-Creme-Emolliente-250ml.webp,,,,,,,,,0,"New Derm"
18393,simple,,,"New Derm Ecran Invisible Toucher Sec spf50+",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,164.00,246.00,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/New-Derm-Ecran-Invisible-Toucher-Sec-spf50.webp,,,,,,,,,0,"New Derm"
18394,simple,,,"New Derm Ecran Spf 50+ Beige Dore",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,164.00,246.00,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/New-Derm-Ecran-Spf-50-Beige-Dore.webp,,,,,,,,,0,"New Derm"
18395,simple,,,"New Derm Ecran Spf 50+ Opale",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,164.00,246.00,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/New-Derm-Ecran-Spf-50-Opale.webp,,,,,,,,,0,"New Derm"
18396,simple,,,"New Derm Gel Surgras 250ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,110.00,165.00,"Corps, Corps > Nettoyant Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/New-Derm-Gel-Surgras-250ml.webp,,,,,,,,,0,"New Derm"
18397,simple,,,"Novahair Huile Precieuse Anti-Chute 100ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,225.00,337.50,"Capillaire, Capillaire > Soins & Traitements",,,https://paralbl.ma/wp-content/uploads/2026/03/Novahair-Huile-Precieuse-Anti-Chute-100ml.jpg,,,,,,,,,0,Novahair
18398,simple,,,"Novahair Lotion Anti-Chute spf30 125ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,260.00,390.00,"Capillaire, Capillaire > Soins & Traitements",,,https://paralbl.ma/wp-content/uploads/2026/03/Novahair-Lotion-Anti-Chute-spf30-125ml.webp,,,,,,,,,0,Novahair
18399,simple,,,"Novahair Shamp Anti-Chute 250ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,143.00,214.50,"Capillaire, Capillaire > Shampooings Anti-Chute",,,https://paralbl.ma/wp-content/uploads/2026/03/Novophane-chronic-Lotion-anti-chute-100ml.webp,,,,,,,,,0,Novahair
18400,simple,,,"Novobac Savon 100g",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,11.84,17.76,"Corps, Corps > Nettoyant Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Novobac-Savon-100g.webp,,,,,,,,,0,Novobac
18401,simple,,,"Novophane 60 capsules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,239.00,358.50,"Compléments Alimentaires > Cheveux & Ongles, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Novophane-60-capsules.jpg,,,,,,,,,0,ACM
18402,simple,,,"Novophane Ds shamp antipelliculaire 125ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,153.00,229.50,"Capillaire, Capillaire > Shampooings Antipelliculaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Novophane-Ds-shamp-antipelliculaire-125ml.jpg,,,,,,,,,0,ACM
18403,simple,,,"Novophane K shamp antipelliculaire 125ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,156.00,234.00,"Capillaire, Capillaire > Shampooings Antipelliculaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Novophane-K-shamp-antipelliculaire-125ml.webp,,,,,,,,,0,ACM
18404,simple,,,"Novophane Reactional Lotion Anti-chute 100ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,348.00,522.00,"Capillaire, Capillaire > Soins & Traitements",,,https://paralbl.ma/wp-content/uploads/2026/03/Novophane-Reactional-Lotion-Anti-chute-100ml.webp,,,,,,,,,0,ACM
18405,simple,,,"Novophane Shamp Energisant 200ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,146.00,219.00,"Capillaire, Capillaire > Shampooings Anti-Chute",,,https://paralbl.ma/wp-content/uploads/2026/03/Novophane-Shamp-Energisant-200ml.webp,,,,,,,,,0,ACM
18406,simple,,,"Nuhanciam Lait Eclairsissant Corps 500ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,350.00,525.00,"Corps, Corps > Soin Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Nuhanciam-Lait-Eclairsissant-Corps-500ml.webp,,,,,,,,,0,Nuhanciam
18407,simple,,,"Nutrimax Spiruline 120 Comp",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,96.67,145.01,"Compléments Alimentaires, Compléments Alimentaires > Energie & Vitalité",,,https://paralbl.ma/wp-content/uploads/2026/03/Nutrimax-Spiruline-120-Comp.webp,,,,,,,,,0,Nutrimax
18408,simple,,,"Nutrimax Spiruline 240 Comp",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,160.01,240.01,"Compléments Alimentaires, Compléments Alimentaires > Energie & Vitalité",,,https://paralbl.ma/wp-content/uploads/2026/03/Nutrimax-Spiruline-240-Comp.png,,,,,,,,,0,Nutrimax
18409,simple,,,"Nyda spray 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,125.30,187.95,"Santé & Bien être > Anti-poux, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Nyda-spray-50ml.png,,,,,,,,,0,NYDA
18410,simple,,,"Oleoskin Creme Had & Vit 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,13.86,20.80,"Corps, Corps > Soin Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Oleoskin-Creme-Had-Vit-40ml.webp,,,,,,,,,0,Oléoskin
18411,simple,,,"Omegacoeur 60capsules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,221.09,331.64,"Compléments Alimentaires > Cardiovasculaire, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Omegacoeur-60capsules.jpg,,,,,,,,,0,Omegacoeur
18412,simple,,,"Omron Tensiometre Brassard M2 Basic",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,460.00,690.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Omron-Tensiometre-Brassard-M2-Basic.webp,,,,,,,,,0,Omron
18413,simple,,,"On call Extra bandelette 50pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,150.00,225.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/On-call-Extra-bandelette-50pcs.jpg,,,,,,,,,0,"On Call"
18414,simple,,,"On Call Plus Bandelette 50",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,130.00,195.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/On-Call-Plus-Bandelette-50.jpg,,,,,,,,,0,"On Call"
18415,simple,,,"Opticlude adulte 20pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,121.20,181.80,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Opticlude-adulte-20pcs.webp,,,,,,,,,0,Opticlude
18416,simple,,,"Opticlude junior 20pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,137.40,206.10,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Opticlude-junior-20pcs.webp,,,,,,,,,0,Opticlude
18417,simple,,,"Orfine Ecran Invisible",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,92.00,138.00,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Orfine-Ecran-Invisible.webp,,,,,,,,,0,Orfine
18418,simple,,,"Orfine Ecran Opaque",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,92.00,138.00,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Orfine-Ecran-Opaque.webp,,,,,,,,,0,Orfine
18419,simple,,,"Oromed Coton Tige 200pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,25.00,37.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Oromed-Coton-Tige-200pcs.webp,,,,,,,,,0,OROMED
18420,simple,,,"Oropropolis Baume Bucco Gingival",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,41.79,62.68,"Santé & Bien être > Hygiène ( Nez, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Oropropolis-Baume-Bucco-Gingival.webp,,,,,,,,,0,Oropolis
18421,simple,,,"Oropropolis spray buccal",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,38.57,57.86,"Santé & Bien être > Hygiène ( Nez, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Oropropolis-spray-buccal.webp,,,,,,,,,0,Oropolis
18422,simple,,,"Oropropolis Tablettes",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,43.05,64.57,"Santé & Bien être > Hygiène ( Nez, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Oropropolis-Tablettes.png,,,,,,,,,0,Oropolis
18423,simple,,,"Osteocare 30comprimes",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,83.31,124.96,"Compléments Alimentaires > Articulations, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Osteocare-30comprimes.jpg,,,,,,,,,0,Vitabiotics
18424,simple,,,"Osteocare Liquide 200ML",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,83.30,124.95,"Compléments Alimentaires > Articulations, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Osteocare-Liquide-200ML.webp,,,,,,,,,0,Vitabiotics
18425,simple,,,"Otezia SPH lotion Anti-chute  100ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,290.40,435.60,"Capillaire, Capillaire > Soins & Traitements",,,https://paralbl.ma/wp-content/uploads/2026/03/Otezia-SPH-lotion-Anti-chute-100ml.webp,,,,,,,,,0,Otezia
18426,simple,,,"Oxyskin Collagene Elastine 60gelules",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,192.00,288.00,"Compléments Alimentaires > Beauté de peau, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Oxyskin-Collagene-Elastine-60gelules.webp,,,,,,,,,0,Oxyskin
18427,simple,,,"Perfectil 30comprimes",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,158.91,238.36,"Compléments Alimentaires > Cheveux & Ongles, Compléments Alimentaires",,,https://paralbl.ma/wp-content/uploads/2026/03/Perfectil-30comprimes.webp,,,,,,,,,0,Vitabiotics
18428,simple,,,"Photoderm Ar T30Ml Spf 50",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,181.25,271.88,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Photoderm-Ar-T30Ml-Spf-50.jpg,,,,,,,,,0,"BIODERMA SOLAIRE"
18429,simple,,,"Photoderm Ecran Fluide Max spf100 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,181.25,271.88,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Photoderm-Ecran-Fluide-Max-spf100-40ml.webp,,,,,,,,,0,"BIODERMA SOLAIRE"
18430,simple,,,"Photoderm Ecran fluide Teinte Dore ""Claire"" Max spf100 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,181.25,271.88,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Photoderm-Ecran-fluide-Teinte-Dore-22Claire22-Max-spf100-40ml.webp,,,,,,,,,0,"BIODERMA SOLAIRE"
18431,simple,,,"Photoderm Ecran Fluide Teinte Tres Claire Max spf100 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,181.25,271.88,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Photoderm-Ecran-Fluide-Teinte-Tres-Claire-Max-spf100-40ml.webp,,,,,,,,,0,"BIODERMA SOLAIRE"
18432,simple,,,"Photoderm Max spf50+ Aquafluide 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,181.25,271.88,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Photoderm-Max-spf50-Aquafluide-40ml.jpg,,,,,,,,,0,"BIODERMA SOLAIRE"
18433,simple,,,"Photoskin Ecran solaire invisible spf50+ 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,186.86,280.29,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Photoskin-Ecran-solaire-invisible-spf50-50ml.png,,,,,,,,,0,Photoskin
18434,simple,,,"Photowhite Ecran Invisible spf50+ 50ml+Camomilla Blu Deo Roll Pack",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,189.00,283.50,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Photowhite-Ecran-Invisible-spf50-50mlCamomilla-Blu-Deo-Roll-Pack.webp,,,,,,,,,0,Photowhite
